"DW_TCKT_KEY","FDR_NUM","TRBL_TCKT_NUM","GRN_TCKT_FLAG","IRPT_TYPE_CODE","TCKT_TYPE_CODE","SUPT_CODE","IRPT_CAUS_CODE","EQP_CODE","CMI","POWEROFF","POWERRESTORE","RPR_ACTN_TYPE","RPR_ACTN_SUB_TYPE","RPR_ACTN_DS","A_PHAS_INVOLVED","B_PHAS_INVOLVED","C_PHAS_INVOLVED","TCKT_DVC_COOR","REPAIRACTIONCREATETIME","REPAIREDACTIONSTATEPLANEX","REPAIREDACTIONSTATEPLANEY","CRNT_ROW_FLAG"
"11074981","807931","182","N","SV","SNCU","301","189","111","416","11-07-2016 09:08:00","11-07-2016 16:04:00","TMRepairActionRunGroundstrap","General","Run Groundstrap","","","","86565585106","11-07-2016 10:49:45","884412","577906","Y","11/7/2016 9:10:00 AM"
"11074981","807931","182","N","SV","SNCU","301","189","111","416","11-07-2016 09:08:00","11-07-2016 16:04:00","TMRepairActionSpliceConductor","General","Splice 1/0A SVC","N","N","N","86565585106","11-07-2016 10:49:45","884412","577906","Y","11/7/2016 9:10:00 AM"
"11074782","801037","188","N","SV","SNC","310","20","105","48","11-07-2016 17:38:00","11-07-2016 18:26:00","TMRepairActionReplaceConductor","General","Replace 90 ft 2TPX SVC","N","N","N","87762185003","11-07-2016 10:58:33","943092","563683","Y","11/7/2016 9:13:00 AM"
"11074782","801037","188","N","SV","SNC","310","20","105","48","11-07-2016 17:38:00","11-07-2016 18:26:00","TMRepairActionReplaceJumper","General","Replace Jumper 2TPX SVC","N","N","N","87762185003","11-07-2016 10:58:33","943092","563683","Y","11/7/2016 9:13:00 AM"
"11074782","801037","188","N","SV","SNC","310","20","105","48","11-07-2016 17:38:00","11-07-2016 18:26:00","TMRepairActionTrimTree","General","Trim/Remove Tree 5   40% Palms:","","","","87762185003","11-07-2016 10:58:33","943092","563683","Y","11/7/2016 9:13:00 AM"
"11074567","802837","194","N","MTR","SNCU","0","191","160","48","11-07-2016 09:13:00","11-07-2016 10:01:00","TMRepairActionReplaceMeter","Meter","Replace Meter","","","","87364290006","11-07-2016 10:04:41","923538","570768","Y","11/7/2016 9:16:00 AM"
"11074567","802837","194","N","MTR","SNCU","0","191","160","48","11-07-2016 09:13:00","11-07-2016 10:01:00","TMRepairActionReworkedConnections","General","Reworked Connections at MLS","","","","87364290006","11-07-2016 10:04:41","923538","570768","Y","11/7/2016 9:16:00 AM"
"11074775","501832","195","Y","TX","TXU","401","195","94","52","11-07-2016 09:09:00","11-07-2016 09:22:00","","","","","","","56320758006","","398522","854938","Y","11/7/2016 9:16:00 AM"
"11074567","802837","194","N","MTR","SNCU","0","191","160","48","11-07-2016 09:13:00","11-07-2016 10:01:00","TMRepairActionReworkedConnections","General","Reworked Connections at Meter","","","","87364290006","11-07-2016 10:04:41","923538","570768","Y","11/7/2016 9:16:00 AM"
"11074774","808933","201","Y","TX","TX","401","195","94","1918","11-07-2016 09:17:00","11-07-2016 11:34:00","","","","","","","86251966400","","871224","508215","Y","11/7/2016 9:17:00 AM"
"11075065","401135","198","Y","TX","TX","405","195","94","133","11-07-2016 09:17:00","11-07-2016 11:30:00","","","","","","","67058722601","","909844","1041335","Y","11/7/2016 9:17:00 AM"
"11074727","701737","202","N","SV","NLS","67","188","91","274","11-07-2016 09:15:00","11-07-2016 13:49:00","TMRepairActionRunGroundstrap","General","Run Groundstrap","","","","87373798009","11-07-2016 11:12:29","925229","619425","Y","11/7/2016 9:18:00 AM"
"11074727","701737","202","N","SV","NLS","67","188","91","274","11-07-2016 09:15:00","11-07-2016 13:49:00","TMRepairActionAccessable","General","See Comments","","","","87373798009","11-07-2016 11:17:05","925229","619425","Y","11/7/2016 9:18:00 AM"
"11074727","701737","202","N","SV","NLS","67","188","91","274","11-07-2016 09:15:00","11-07-2016 13:49:00","TMRepairActionRepairConductor","General","Repair 1/0A SVC","N","N","N","87373798009","11-07-2016 11:17:05","925229","619425","Y","11/7/2016 9:18:00 AM"
"11075066","205932","203","N","TX","SNC","0","190","0","101","11-07-2016 09:18:00","11-07-2016 10:59:00","TMRepairActionRefuseTransformer","General","Refuse standard B ph TX","","","","43572309502","11-07-2016 11:03:51","533376","1614756","Y","11/7/2016 9:18:00 AM"
"11074727","701737","202","N","SV","NLS","67","188","91","274","11-07-2016 09:15:00","11-07-2016 13:49:00","TMRepairActionRemoveGroundStrap","General","Remove Groundstrap","","","","87373798009","11-07-2016 11:12:29","925229","619425","Y","11/7/2016 9:18:00 AM"
"11074727","701737","202","N","SV","NLS","67","188","91","274","11-07-2016 09:15:00","11-07-2016 13:49:00","TMRepairActionReworkedConnections","General","Reworked Connections","","","","87373798009","11-07-2016 11:17:05","925229","619425","Y","11/7/2016 9:18:00 AM"
"11074727","701737","202","N","SV","NLS","67","188","91","274","11-07-2016 09:15:00","11-07-2016 13:49:00","TMRepairActionSpliceConductor","General","Splice 1/0A SVC","N","N","N","87373798009","11-07-2016 11:17:05","925229","619425","Y","11/7/2016 9:18:00 AM"
"11075087","704061","205","Y","TX","TXU","401","193","91","9526","11-07-2016 09:20:00","11-07-2016 16:33:00","","","","","","","86880344500","","897729","652163","Y","11/7/2016 9:20:00 AM"
"11075031","808932","206","Y","TX","TX","401","195","94","1760","11-07-2016 09:21:00","11-07-2016 15:13:00","","","","","","","86452163803","","877287","512155","Y","11/7/2016 9:21:00 AM"
"11075041","802235","207","N","TX","TX","0","202","91","304","11-07-2016 13:12:00","11-07-2016 13:50:00","TMRepairActionReworkedConnections","General","Reworked Connections at Tx","","","","87058611501","11-07-2016 11:52:06","909825","540843","Y","11/7/2016 9:23:00 AM"
"11075041","802235","207","N","TX","TX","0","202","91","304","11-07-2016 13:12:00","11-07-2016 13:50:00","TMRepairActionRefuseTransformer","General","Refuse standard A ph TX","","","","87058611501","11-07-2016 11:54:39","909825","540843","Y","11/7/2016 9:23:00 AM"
"11075041","802235","207","N","TX","TX","0","202","91","304","11-07-2016 13:12:00","11-07-2016 13:50:00","TMRepairActionReworkedConnections","General","Reworked Connections at Meter","","","","87058611501","11-07-2016 11:52:06","909825","540843","Y","11/7/2016 9:23:00 AM"
"11075041","802235","207","N","TX","TX","0","202","91","304","11-07-2016 13:12:00","11-07-2016 13:50:00","TMRepairActionReplaceConductor","General","Replace 0 ft 1/0A SEC","N","N","N","87058611501","11-07-2016 11:52:06","909825","540843","Y","11/7/2016 9:23:00 AM"
"11075017","802836","220","Y","TX","TX","401","195","91","1098","11-07-2016 09:24:00","11-07-2016 15:30:00","","","","","","","87563838209","","936192","569928","Y","11/7/2016 9:24:00 AM"
"11075015","807037","221","Y","TX","TXU","0","193","115","66","11-07-2016 09:24:00","11-07-2016 10:30:00","","","","","","","86461511207","","879067","555879","Y","11/7/2016 9:24:00 AM"
"11075072","404137","245","N","SEC","SNCU","301","189","111","47","11-07-2016 13:01:00","11-07-2016 13:48:00","TMRepairActionReplaceConductor","General","Replace 4 ft 1/0A SVC","N","N","N","67908512704","11-07-2016 11:39:44","953790","791501","Y","11/7/2016 9:30:00 AM"
"11074956","208633","246","Y","TX","TX","405","195","0","270","11-07-2016 09:45:00","11-07-2016 11:15:00","","","","","","","47150965900","","715530","1503174","Y","11/7/2016 9:30:00 AM"
"11074989","101861","243","Y","TX","TX","401","195","94","345","11-07-2016 09:30:00","11-07-2016 15:15:00","","","","","","","34661308304","","487641","2059326","Y","11/7/2016 9:30:00 AM"
"11075072","404137","245","N","SEC","SNCU","301","189","111","47","11-07-2016 13:01:00","11-07-2016 13:48:00","TMRepairActionSpliceConductor","General","Splice 1/0A SVC","N","N","N","67908512704","11-07-2016 11:39:44","953790","791501","Y","11/7/2016 9:30:00 AM"
"11074944","803137","251","Y","TX","TX","401","195","94","110","11-07-2016 09:32:00","11-07-2016 11:22:00","","","","","","","85231917503","","820625","409222","Y","11/7/2016 9:32:00 AM"
"11074985","208633","248","Y","TX","TX","405","195","0","796","11-07-2016 09:31:00","11-07-2016 12:50:00","","","","","","","47150996201","","715409","1503071","Y","11/7/2016 9:32:00 AM"
"11075078","703133","259","Y","TX","TX","405","195","102","650","11-07-2016 09:40:00","11-07-2016 11:50:00","","","","","","","87475532501","","928831","626650","Y","11/7/2016 9:40:00 AM"
"11075007","808269","270","Y","TX","TXU","401","193","94","4046","11-07-2016 09:51:00","11-07-2016 11:50:00","","","","","","","85748914104","","845738","492348","Y","11/7/2016 9:48:00 AM"
"11075069","506765","273","Y","TX","LATU","401","195","94","138","11-07-2016 09:49:00","11-07-2016 12:07:00","TMRepairActionRefuseLateral","General","Refuse A Lateral","","","","76390996707","11-08-2016 07:03:23","398638","703993","Y","11/7/2016 9:49:00 AM"
"11075069","506765","273","Y","TX","LATU","401","195","94","138","11-07-2016 09:49:00","11-07-2016 12:07:00","TMRepairActionRefuseLateral","General","Refuse B Lateral","","","","76390996707","11-08-2016 07:03:23","398638","703993","Y","11/7/2016 9:49:00 AM"
"11075054","401031","274","Y","TX","TX","401","195","0","1344","11-07-2016 09:49:00","11-07-2016 11:13:00","","","","","","","67816599807","","949223","835037","Y","11/7/2016 9:49:00 AM"
"11075069","506765","273","Y","TX","LATU","401","195","94","138","11-07-2016 09:49:00","11-07-2016 12:07:00","TMRepairActionRefuseLateral","General","Refuse C Lateral","","","","76390996707","11-08-2016 07:03:23","398638","703993","Y","11/7/2016 9:49:00 AM"
"11074886","801631","275","N","LAT","LAT","66","188","93","516","11-07-2016 09:48:00","11-07-2016 12:40:00","TMRepairActionReplaceCutout","General","Replace Cutout","","","","85738080804","11-07-2016 10:52:12","841713","440587","Y","11/7/2016 9:50:00 AM"
"11074886","801631","275","N","LAT","LAT","66","188","93","516","11-07-2016 09:48:00","11-07-2016 12:40:00","TMRepairActionReplaceSwitch","General","Replace 23 KV switch","","","","85738080804","11-07-2016 10:48:27","841713","440587","Y","11/7/2016 9:50:00 AM"
"11074886","801631","275","N","LAT","LAT","66","188","93","516","11-07-2016 09:48:00","11-07-2016 12:40:00","TMRepairActionRefuseLateral","General","Refuse C Lateral","","","","85738080804","11-07-2016 10:52:39","841713","440587","Y","11/7/2016 9:50:00 AM"
"11074839","800732","276","N","TX","TX","310","188","104","4160","11-07-2016 09:46:00","11-07-2016 16:42:00","TMRepairActionSpliceConductor","General","Splice 4C SEC","N","N","N","86658815604","11-07-2016 12:57:58","890550","542911","Y","11/7/2016 9:52:00 AM"
"11074839","800732","276","N","TX","TX","310","188","104","4160","11-07-2016 09:46:00","11-07-2016 16:42:00","TMRepairActionRefuseTransformer","General","Refuse standard A ph TX","","","","86658815604","11-07-2016 12:59:34","890550","542911","Y","11/7/2016 9:52:00 AM"
"11074512","406764","280","N","TX","TX","0","11","0","204","11-07-2016 09:52:00","11-07-2016 10:43:00","TMRepairActionRefuseTransformer","General","Refuse standard B ph TX","","","","66627618707","11-07-2016 11:02:52","889564","889568","Y","11/7/2016 9:54:00 AM"
"11075080","701232","281","Y","TX","TX","401","195","102","570","11-07-2016 09:54:00","11-07-2016 10:24:00","","","","","","","87275100906","","916678","625812","Y","11/7/2016 9:54:00 AM"
"11074962","503962","285","N","TX","TXU","0","195","93","210","11-07-2016 09:47:00","11-07-2016 10:29:00","","","","","","","56104950201","","388834","771189","Y","11/7/2016 9:56:00 AM"
"11075082","500932","286","Y","TX","TX","401","195","94","384","11-07-2016 09:58:00","11-07-2016 11:34:00","","","","","","","51858501309","","173732","1043349","Y","11/7/2016 9:56:00 AM"
"11075025","405134","287","N","SV","SNCU","0","189","91","61","11-07-2016 14:11:00","11-07-2016 15:12:00","TMRepairActionRemoveGroundStrap","General","Remove Groundstrap","","","","67163615000","11-07-2016 12:17:53","914322","1067659","Y","11/7/2016 9:57:00 AM"
"11075025","405134","287","N","SV","SNCU","0","189","91","61","11-07-2016 14:11:00","11-07-2016 15:12:00","TMRepairActionAccessable","General","See Comments","","","","67163615000","11-07-2016 12:17:53","914322","1067659","Y","11/7/2016 9:57:00 AM"
"11075025","405134","287","N","SV","SNCU","0","189","91","61","11-07-2016 14:11:00","11-07-2016 15:12:00","TMRepairActionRunGroundstrap","General","Run Groundstrap","","","","67163615000","11-07-2016 12:17:53","914322","1067659","Y","11/7/2016 9:57:00 AM"
"11075073","802037","292","N","SV","SNC","66","188","91","138","11-07-2016 09:57:00","11-07-2016 12:15:00","TMRepairActionOpenNeutral","General","Open Neutral","","","","86545717104","11-07-2016 10:02:31","884825","478864","Y","11/7/2016 9:59:00 AM"
"11075073","802037","292","N","SV","SNC","66","188","91","138","11-07-2016 09:57:00","11-07-2016 12:15:00","TMRepairActionReworkedConnections","General","Reworked Connections","","","","86545717104","11-07-2016 10:02:31","884825","478864","Y","11/7/2016 9:59:00 AM"
"11074513","402931","295","Y","TX","TXU","408","195","94","75","11-07-2016 10:05:00","11-07-2016 10:20:00","","","","","","","65788963405","","846067","1191848","Y","11/7/2016 10:03:00 AM"
"11074993","503031","296","Y","TX","TXU","401","195","94","588","11-07-2016 10:04:00","11-07-2016 11:42:00","","","","","","","51562084909","","156692","1065080","Y","11/7/2016 10:04:00 AM"
"11074872","811162","298","Y","TX","TXU","0","193","115","2520","11-07-2016 10:05:00","11-07-2016 14:45:00","","","","","","","86363266708","","872776","568646","Y","11/7/2016 10:05:00 AM"
"11074935","503962","301","Y","TX","TX","401","195","111","66","11-07-2016 10:14:00","11-07-2016 10:47:00","TMRepairActionRefuseTransformer","General","Refuse standard C ph TX","","","","56104676002","11-08-2016 07:14:06","387406","774122","Y","11/7/2016 10:06:00 AM"
"11074874","704264","302","N","TX","TX","0","20","0","342","11-07-2016 10:03:00","11-07-2016 11:57:00","TMRepairActionAccessable","General","See Comments","","","","85974608801","11-07-2016 12:27:52","854526","624154","Y","11/7/2016 10:06:00 AM"
"11074934","105132","306","N","TX","TX","0","20","0","150","11-07-2016 10:23:00","11-07-2016 11:13:00","TMRepairActionRefuseTransformer","General","Refuse standard A ph TX","","","","34223608905","11-07-2016 11:54:08","469041","1870349","Y","11/7/2016 10:08:00 AM"
"11075108","806533","307","N","SV","SNCU","66","188","91","109","11-07-2016 10:05:00","11-07-2016 11:54:00","TMRepairActionReworkedConnections","General","Reworked Connections at Tx","","","","86547644104","11-07-2016 12:57:12","884477","487215","Y","11/7/2016 10:09:00 AM"
"11075108","806533","307","N","SV","SNCU","66","188","91","109","11-07-2016 10:05:00","11-07-2016 11:54:00","TMRepairActionRepairConductor","General","Repair 4/0CBL SVC","N","N","N","86547644104","11-07-2016 12:57:12","884477","487215","Y","11/7/2016 10:09:00 AM"
"11075038","507663","316","Y","TX","TXU","407","195","102","4402","11-07-2016 10:16:00","11-07-2016 12:38:00","TMRepairActionRefuseTransformer","General","Refuse standard 3 ph TX","","","","55510340407","11-08-2016 06:31:46","356081","801443","Y","11/7/2016 10:15:00 AM"
"11074961","804836","320","N","TX","TX","0","7","0","663","11-07-2016 10:14:00","11-07-2016 11:05:00","TMRepairActionRefuseTransformer","General","Refuse standard B ph TX","","","","87169996601","11-07-2016 11:23:50","916369","598871","Y","11/7/2016 10:16:00 AM"
"11074601","403036","324","N","SV","SNCU","0","197","0","40","11-07-2016 18:20:00","11-07-2016 19:00:00","TMRepairActionRemoveGroundStrap","General","Remove Groundstrap","","","","67720691706","11-07-2016 14:13:05","944711","851112","Y","11/7/2016 10:17:00 AM"
"11074601","403036","324","N","SV","SNCU","0","197","0","40","11-07-2016 18:20:00","11-07-2016 19:00:00","TMRepairActionReplaceConductor","General","Replace 176 ft 4/0A SVC","N","N","N","67720691706","11-22-2016 14:47:53","944711","851112","Y","11/7/2016 10:17:00 AM"
"11074601","403036","324","N","SV","SNCU","0","197","0","40","11-07-2016 18:20:00","11-07-2016 19:00:00","TMRepairActionRunGroundstrap","General","Run Groundstrap","","","","67720691706","11-07-2016 14:13:05","944711","851112","Y","11/7/2016 10:17:00 AM"
"11075097","504365","330","N","LAT","LATU","0","197","93","1650","11-07-2016 10:18:00","11-07-2016 10:48:00","TMRepairActionRefuseLateral","General","Refuse C Lateral","","","","76387757900","11-07-2016 11:58:19","397323","689771","Y","11/7/2016 10:20:00 AM"
"11074698","502563","331","Y","TX","TX","405","195","94","568","11-07-2016 10:20:00","11-07-2016 12:42:00","","","","","","","50380529204","","99702","1158177","Y","11/7/2016 10:21:00 AM"
"11075032","502563","334","Y","TX","TX","405","195","94","2555","11-07-2016 10:26:00","11-07-2016 16:31:00","","","","","","","50380549205","","99784","1158178","Y","11/7/2016 10:21:00 AM"
"11075218","400332","333","N","TX","SNCU","0","7","0","86","11-07-2016 10:19:00","11-07-2016 11:45:00","","","","","","","68224577807","","969025","874071","Y","11/7/2016 10:21:00 AM"
"11075127","504365","337","Y","TX","TXU","407","195","94","244","11-07-2016 10:22:00","11-07-2016 12:24:00","TMRepairActionRefuseTransformer","General","Refuse standard B ph TX","","","","76387925802","11-08-2016 06:46:04","398237","688652","Y","11/7/2016 10:24:00 AM"
"11075217","810433","336","N","TX","TX","68","20","94","884","11-07-2016 10:19:00","11-07-2016 14:00:00","TMRepairActionTrimTree","General","Trim/Remove Tree 1   100% Palms:  R/O","","","","86655470606","11-07-2016 11:26:06","888728","525296","Y","11/7/2016 10:24:00 AM"
"11075217","810433","336","N","TX","TX","68","20","94","884","11-07-2016 10:19:00","11-07-2016 14:00:00","TMRepairActionPickupVegetationDebris","General","Pick Up Vegetation Debris","","","","86655470606","11-07-2016 11:26:06","888728","525296","Y","11/7/2016 10:24:00 AM"
"11075074","503135","340","N","LAT","LATU","0","20","0","10350","11-07-2016 10:16:00","11-07-2016 14:01:00","TMRepairActionPickupVegetationDebris","General","Pick Up Vegetation Debris","","","","76286092302W","11-07-2016 11:48:49","389149","681900","Y","11/7/2016 10:25:00 AM"
